000082.OF,000309.OF,000326.OF,000409.OF,000411.OF,000418.OF,000457.OF,000471.OF,000513.OF,000524.OF,000549.OF,000577.OF,000586.OF,000592.OF,000594.OF,000628.OF,000688.OF,000696.OF,000697.OF,000711.OF,000729.OF,000746.OF,000751.OF,000756.OF,000761.OF,000778.OF,000780.OF,000793.OF,000803.OF,000828.OF,000831.OF,000854.OF,000866.OF,000867.OF,000884.OF,000893.OF,000913.OF,000916.OF,000925.OF,000955.OF,000960.OF,000971.OF,000974.OF,000978.OF,000979.OF,000985.OF,000991.OF,000996.OF,001008.OF,001009.OF,001028.OF,001036.OF,001039.OF,001040.OF,001042.OF,001043.OF,001044.OF,001047.OF,001048.OF,001050.OF,001054.OF,001070.OF,001072.OF,001097.OF,001104.OF,001105.OF,001126.OF,001158.OF,001162.OF,001163.OF,001166.OF,001167.OF,001171.OF,001178.OF,001186.OF,001188.OF,001193.OF,001195.OF,001208.OF,001223.OF,001230.OF,001236.OF,001245.OF,001277.OF,001291.OF,001313.OF,001319.OF,001396.OF,001404.OF,001409.OF,001410.OF,001416.OF,001421.OF,001473.OF,001476.OF,001482.OF,001490.OF,001496.OF,001520.OF,001521.OF,001528.OF,001541.OF,001542.OF,001576.OF,001577.OF,001579.OF,001583.OF,001605.OF,001616.OF,001626.OF,001628.OF,001637.OF,001638.OF,001643.OF,001644.OF,001645.OF,001651.OF,001663.OF,001672.OF,001677.OF,001678.OF,001685.OF,001692.OF,001696.OF,001703.OF,001705.OF,001707.OF,001714.OF,001717.OF,001718.OF,001719.OF,001725.OF,001726.OF,001733.OF,001736.OF,001749.OF,001764.OF,001766.OF,001781.OF,001790.OF,001825.OF,001849.OF,001877.OF,001878.OF,001915.OF,001917.OF,001938.OF,001956.OF,001974.OF,001975.OF,002121.OF,002168.OF,002210.OF,002229.OF,002289.OF,002300.OF,002332.OF,002333.OF,002334.OF,002335.OF,002387.OF,002556.OF,002595.OF,002621.OF,002697.OF,002861.OF,002871.OF,002872.OF,002952.OF,002980.OF,003053.OF,003054.OF,003069.OF,003145.OF,003190.OF,003191.OF,003230.OF,003231.OF,003232.OF,003233.OF,003298.OF,003299.OF,003312.OF,003416.OF,003492.OF,003624.OF,003625.OF,003634.OF,003745.OF,003834.OF,003853.OF,003865.OF,003956.OF,003984.OF,003985.OF,004040.OF,004041.OF,004075.OF,004098.OF,004189.OF,004241.OF,004292.OF,004350.OF,004352.OF,004403.OF,004404.OF,004450.OF,004476.OF,004484.OF,004485.OF,004606.OF,004616.OF,004640.OF,004683.OF,004686.OF,004698.OF,004716.OF,004730.OF,004784.OF,004805.OF,004812.OF,004813.OF,004851.OF,004858.OF,004925.OF,004995.OF,004997.OF,005009.OF,005033.OF,005034.OF,005035.OF,005036.OF,005037.OF,005038.OF,005106.OF,005161.OF,005188.OF,005189.OF,005209.OF,005210.OF,005235.OF,005236.OF,005237.OF,005238.OF,005239.OF,005240.OF,005259.OF,005267.OF,005268.OF,005303.OF,005304.OF,005310.OF,005328.OF,005402.OF,005457.OF,005495.OF,005496.OF,005502.OF,005505.OF,005506.OF,005515.OF,005516.OF,005530.OF,005569.OF,005570.OF,005612.OF,005620.OF,005621.OF,005628.OF,005629.OF,005635.OF,005636.OF,005660.OF,005661.OF,005662.OF,005663.OF,005669.OF,005707.OF,005763.OF,005777.OF,005802.OF,005825.OF,005826.OF,005885.OF,005894.OF,005927.OF,005928.OF,005960.OF,005961.OF,005962.OF,005963.OF,005968.OF,005969.OF,005970.OF,005983.OF,006002.OF,006003.OF,006080.OF,006081.OF,006106.OF,006138.OF,006193.OF,006194.OF,006195.OF,006228.OF,006229.OF,006251.OF,006257.OF,006265.OF,006346.OF,006347.OF,006478.OF,006502.OF,006503.OF,006603.OF,006604.OF,006605.OF,006671.OF,006675.OF,006676.OF,006692.OF,006693.OF,006751.OF,006781.OF,006803.OF,006818.OF,006819.OF,006868.OF,006911.OF,006923.OF,006924.OF,006926.OF,006957.OF,006981.OF,007005.OF,007130.OF,007133.OF,007134.OF,007137.OF,007138.OF,007287.OF,007288.OF,007470.OF,007471.OF,007512.OF,007523.OF,007524.OF,007548.OF,007586.OF,007590.OF,007614.OF,007615.OF,007685.OF,007750.OF,007831.OF,007832.OF,007853.OF,007950.OF,007952.OF,008009.OF,008075.OF,008076.OF,008084.OF,008085.OF,008107.OF,008128.OF,008129.OF,008134.OF,008264.OF,008265.OF,008768.OF,008769.OF,110022.OF,160127.OF,160133.OF,160322.OF,160919.OF,162107.OF,162208.OF,163110.OF,164205.OF,165310.OF,167702.OF,167703.OF,167705.OF,167706.OF,206012.OF,320020.OF,320022.OF,340006.OF,360001.OF,376510.OF,399011.OF,450009.OF,519193.OF,519606.OF,519673.OF,519714.OF,519935.OF,519965.OF,519975.OF,540006.OF,540007.OF,540008.OF,540009.OF,540010.OF,671030.OF,673090.OF,960000.OF
嘉实研究阿尔法,大摩品质生活精选,南方中小盘成长,鹏华环保产业,景顺长城优质成长,景顺长城成长之星,上投摩根核心成长,富国城镇发展,富国高端制造行业,上投摩根民生需求,华安大国新经济,安信价值精选,景顺长城中小板创业板,建信改革红利,大摩进取优选,大成高新技术产业,景顺长城研究精选,汇添富环保行业,汇添富移动互联,嘉实医疗保健,建信中小盘,招商行业精选,嘉实新兴产业,建信潜力新蓝筹,国富健康优质生活,鹏华先进制造,鹏华医疗保健,工银瑞信高端制造行业,工银瑞信研究精选,泰达宏利转型机遇,工银瑞信医疗保健行业,鹏华养老产业,华宝高端制造,华宝品质生活,民生加银优选,工银瑞信创新动力,农银汇理医疗保健主题,前海开源股息率100强,汇添富外延增长主题,南方产业活力,招商医药健康产业,诺安新经济,安信消费医药主题,景顺长城量化精选,景顺长城沪港深精选,嘉实逆向策略,工银瑞信战略转型主题,中银新动力,工银瑞信国企改革主题,上投摩根安全战略,华安物联网主题,嘉实企业变革,嘉实先进制造,新华策略精选,华夏领先,工银瑞信美丽城镇主题,嘉实新消费,光大国企改革主题,富国新兴产业,汇添富成长多因子量化策略,工银瑞信新金融,建信信息产业,华安智能装备主题,华泰柏瑞积极优选,华安新丝路主题,信达澳银转型创新,上投摩根卓越制造,工银瑞信新材料新能源行业,前海开源优势蓝筹A,银华中国梦30,建信环保产业,金鹰科技创新,工银瑞信养老产业,前海开源再融资主题精选,富国文体健康,鹏华改革红利,中金消费升级,工银瑞信农业产业,诺安低碳经济,鹏华文化传媒娱乐,鹏华医药科技,博时丝路主题A,工银瑞信生态环境,博时国企改革主题,大摩量化多策略,上投摩根智慧互联,农银汇理信息传媒,建信互联网+产业升级,招商移动互联网,工银瑞信互联网加,信达澳银新能源产业,嘉实事件驱动,南方量化成长,建信大安全,中银智能制造,上投摩根新兴服务,汇添富国企创新增长,工银瑞信聚焦30,国投瑞银研究精选,国寿安保成长优选,诺安先进制造,汇添富民营新动力,国泰互联网+,国泰智能装备,嘉实低价策略,国泰大农业,安信新常态沪港深精选,国富沪港深成长精选,嘉实环保低碳,国泰央企改革,招商体育文化休闲,嘉实腾讯自选股大数据,前海开源优势蓝筹C,汇丰晋信智造先锋A,汇丰晋信智造先锋C,国泰大健康,工银瑞信新蓝筹,中银互联网+,国寿安保智慧生活,中银战略新兴产业,英大国企改革主题,汇添富沪港深新价值,南方国策动力,南方智造未来,银华沪港深增长,泓德战略转型,诺安高端制造,工银瑞信文体产业,工银瑞信前沿医疗,工银瑞信物流产业,工银瑞信国家战略主题,汇添富中国高端制造,汇添富新兴消费,泰达宏利量化增强,圆信永丰优加生活,招商中国机遇,广发沪港深新机遇,上投摩根医疗健康,建信现代服务业,国泰智能汽车,建信中国制造2025,前海开源强势共识100强,宝盈国家安全战略沪港深,嘉实沪港深精选,宝盈医疗健康沪港深,招商量化精选A,中欧时代先锋A,国联安科技动力,景顺长城量化新动力,景顺长城环保优势,广发沪港深新起点,嘉实智能汽车,创金合信量化多因子A,华夏经济转型,华商改革创新,长盛医疗行业,汇丰晋信沪港深A,汇丰晋信沪港深C,汇丰晋信大盘波动精选A,汇丰晋信大盘波动精选C,工银瑞信沪港深A,博时丝路主题C,博时工业4.0,中欧消费主题A,中欧消费主题C,工银瑞信智能制造,华夏智胜价值成长A,华夏智胜价值成长C,建信多因子量化,华夏创新前沿,嘉实文体娱乐A,嘉实文体娱乐C,光大创业板量化优选A,中融竞争优势,创金合信消费主题A,创金合信消费主题C,创金合信医疗保健行业A,创金合信医疗保健行业C,创金合信金融地产A,创金合信金融地产C,嘉实物流产业A,嘉实物流产业C,大摩睿成中小盘弹性,招商财经大数据策略A,前海开源外向企业,创金合信资源主题A,创金合信资源主题C,嘉实农业产业,广发多元新兴,华夏能源革新,金鹰信息产业A,创金合信量化多因子C,南方现代教育,嘉实新能源新材料A,嘉实新能源新材料C,金鹰医疗健康产业A,金鹰医疗健康产业C,交银医药创新,前海开源股息率50强,华商消费行业,中欧时代先锋C,鹏华沪深港互联网,汇丰晋信价值先锋,北信瑞丰研究精选,平安股息精选A,平安股息精选C,嘉实前沿科技,景顺长城沪港深领先科技,泰达宏利业绩驱动A,泰达宏利业绩驱动C,上投摩根优选多因子,中欧电子信息产业A,华夏节能环保,建信高端医疗,华夏研究精选,博时军工主题,信诚量化阿尔法,建信量化事件驱动,招商稳健优选,长信消费精选行业量化,中欧先进制造A,中欧先进制造C,广发医疗保健A,长信量化多策略C,长信低碳环保行业量化,广发品牌消费,广发高端制造,申万菱信行业轮动,银华智能汽车A,银华智能汽车C,银华信息科技量化A,银华信息科技量化C,银华新能源新材料量化A,银华新能源新材料量化C,银华农业产业,华商上游产业,海富通量化前锋C,海富通量化前锋A,东吴双三角A,东吴双三角C,银华食品饮料A,银华食品饮料C,银华医疗健康A,银华医疗健康C,银华文体娱乐A,银华文体娱乐C,建信龙头企业,嘉实价值精选,鹏华优势企业,嘉实医药健康A,嘉实医药健康C,广发电子信息传媒产业精选,前海开源价值策略,广发资源优选,景顺长城量化小盘,创金合信科技成长A,创金合信科技成长C,华泰紫金智能量化,前海开源中药研究精选A,前海开源中药研究精选C,银华中小市值A,银华中小市值C,汇添富价值多因子量化策略,中融智选红利A,中融智选红利C,嘉实核心优势,中欧品质消费A,中欧品质消费C,汇安趋势动力A,汇安趋势动力C,博时量化多策略A,博时量化多策略C,嘉实资源精选A,嘉实资源精选C,嘉实金融精选A,嘉实金融精选C,前海开源公用事业,富国港股通量化精选,中欧电子信息产业C,广发科技动力,汇添富智能制造,申万菱信智能驱动,华夏潜龙精选,金鹰信息产业C,华夏优势精选,创金合信新能源汽车A,创金合信新能源汽车C,博时量化价值A,博时量化价值C,宝盈人工智能A,宝盈人工智能C,创金合信工业周期精选A,创金合信工业周期精选C,国泰消费优选,上投摩根核心精选,工银瑞信医药健康A,工银瑞信医药健康C,海富通电子信息传媒产业C,海富通电子信息传媒产业A,景顺长城量化港股通,国联安价值优选,鑫元核心资产A,鑫元核心资产C,国金量化多因子,中欧医疗创新A,中欧医疗创新C,银华兴盛,信达澳银先进智造,红土创新新科技,安信量化优选A,安信量化优选C,长盛多因子策略优选,财通集成电路产业A,财通集成电路产业C,嘉实互融精选,嘉实消费精选A,嘉实消费精选C,广发消费升级,宝盈品牌消费A,宝盈品牌消费C,金信消费升级A,金信消费升级C,富国互联科技,汇丰晋信港股通精选,嘉实互通精选,安信盈利驱动A,安信盈利驱动C,华夏科技成长,长江量化匠心甄选A,前海开源沪港深非周期A,前海开源沪港深非周期C,长城量化精选,长江量化匠心甄选C,中金新医药A,中金新医药C,中庚小盘价值,嘉实长青竞争优势A,嘉实长青竞争优势C,鹏扬元合量化大盘优选A,鹏扬元合量化大盘优选C,合煦智远消费主题A,合煦智远消费主题C,博道叁佰智航A,博道叁佰智航C,工银瑞信沪港深C,汇添富内需增长A,汇添富内需增长C,易方达ESG责任投资,华泰保兴多策略三个月,华宝绿色领先,德邦民裕进取量化精锐A,德邦民裕进取量化精锐C,华商电子行业量化,广发优势增长,博道伍佰智航A,博道伍佰智航C,华商计算机行业量化,招商量化精选C,招商财经大数据策略C,华商高端装备制造,招商核心优选A,招商核心优选C,海富通先进制造C,海富通先进制造A,华商医药医疗行业,湘财长源A,湘财长源C,鹏华优选价值,南方ESG主题A,南方ESG主题C,创金合信上证超大盘量化A,创金合信上证超大盘量化C,易方达消费行业,南方新兴消费增长,南方天元,港股精选,大成产业,金鹰量化精选,泰达宏利首选企业,申万量化,天弘文化新兴产业,建信沪深300增强A,德邦量化优选A,德邦量化优选C,德邦量化新锐A,德邦量化新锐C,鹏华价值精选,诺安策略精选,诺安研究精选,兴全全球视野,光大核心,上投摩根大盘蓝筹,中海医疗保健,国富中小盘,万家消费成长,国泰金鑫,银河康乐,交银消费新驱动,长信创新驱动,长信量化多策略A,长信量化中小盘,汇丰晋信大盘A,汇丰晋信中小盘,汇丰晋信低碳先锋,汇丰晋信消费红利,汇丰晋信科技先锋,西部利得事件驱动,西部利得个股精选,汇丰晋信大盘H
